trial,mode,crs_mode,n,t,B,lat_ms,rate_mbps,dealer_dkg_ms,pot_pin_verify_ms,commitments_ms,pk_from_commitments_ms,transcript_digest_ms,same_tau_verify_ms,ra_emit_ms,ra_verify_ms,ceremony_wall_s,operator_steps,attest_publish_s,bytes_total_mb,bytes_dkg_mb,bytes_pot_mb,audit_evidence_kb,audit_sha256,code_measurement
trial,mode,crs_mode,n,t,B,lat_ms,rate_mbps,dealer_dkg_ms,pot_pin_verify_ms,commitments_ms,pk_from_commitments_ms,transcript_digest_ms,same_tau_verify_ms,ra_emit_ms,ra_verify_ms,ceremony_wall_s,operator_steps,attest_publish_s,bytes_total_mb,bytes_dkg_mb,bytes_pot_mb,audit_evidence_kb,audit_sha256,code_measurement
0,attested,public_pot,16,8,512,0,0,90,1470,17,8,0,0,25,15,1.6021119000000001,2,2e-7,142.00048828125,0.00048828125,142.0,2.21875,2be398292507cd37459cc36aa76a53381233252e01d9ec48a6e61daed88056e9,c955a1028ab5417d218757c24913763363311583d4eeb9d19cc299ade0eb180e
1,attested,public_pot,16,8,512,0,0,88,1470,17,8,0,0,25,15,1.5988538,2,2e-7,142.00048828125,0.00048828125,142.0,2.21875,172d803da64a0d8e98d8ef602bcc621e7e3ac2f71bd937fa36986cc1bf799ca7,c955a1028ab5417d218757c24913763363311583d4eeb9d19cc299ade0eb180e
2,attested,public_pot,16,8,512,0,0,86,1470,16,8,0,0,25,15,1.5983695,2,2e-7,142.00048828125,0.00048828125,142.0,2.21875,9c26263e540ff4782000821bc8cee1de626a29fa466fe76bdb3b8d8974abca5a,c955a1028ab5417d218757c24913763363311583d4eeb9d19cc299ade0eb180e
3,attested,public_pot,16,8,512,0,0,85,1470,17,8,0,0,25,15,1.5964781000000001,2,2e-7,142.00048828125,0.00048828125,142.0,2.21875,21aa1b2013b8524b5cf4a980e68a0467039119e87488f364d7574bae5be2e05e,c955a1028ab5417d218757c24913763363311583d4eeb9d19cc299ade0eb180e
4,attested,public_pot,16,8,512,0,0,88,1470,17,8,0,0,25,15,1.5993484,2,2e-7,142.00048828125,0.00048828125,142.0,2.21875,258784dd8343f42d3a215fcc952a6d3f198e92fde1cc0df3d7aa5f7a516e9563,c955a1028ab5417d218757c24913763363311583d4eeb9d19cc299ade0eb180e
